0.0,0.6807777305795877,0.5964912280701754,0.21316614420062696,0.0,0.6952213133305312,0.6857142857142857,0.22929936305732485,0.5080182228669866,0.5713627403593251,256,512,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,1
0.0,0.679799114944321,0.5984848484848485,0.2476489028213166,0.0,0.69380678327783,0.711864406779661,0.267515923566879,0.5079894243873955,0.5715211122633264,256,512,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,2
0.0,0.6827349618501213,0.6115702479338843,0.23197492163009403,0.0,0.6980880942373392,0.7551020408163265,0.2356687898089172,0.5193222727390765,0.5841309753673487,256,512,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,3
0.0,0.6775542136930911,0.5980392156862745,0.19122257053291536,0.0,0.6950138489228017,0.7096774193548387,0.21019108280254778,0.5088681875046672,0.5699301413348701,256,512,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,4
0.0,0.6800464573576301,0.6015037593984962,0.2507836990595611,0.0,0.6960026727882139,0.7142857142857143,0.25477707006369427,0.5089439324954503,0.5756500789204727,256,512,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,5
0.0,0.679963113718363,0.6039603960396039,0.19122257053291536,0.0,0.6946043087932577,0.7263157894736842,0.2197452229299363,0.5103211667705656,0.5726343521475769,256,512,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,6
0.0,0.6795221989815945,0.6016260162601627,0.23197492163009403,0.0,0.6964607110909933,0.7383177570093458,0.2515923566878981,0.5089072287192936,0.5786354146759952,256,512,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,7
0.0,0.6812509073702662,0.6068965517241379,0.27586206896551724,0.0,0.6950488753812496,0.6774193548387096,0.267515923566879,0.5109884473336217,0.5792216682900936,256,512,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,8
0.0,0.682382767761605,0.6090909090909091,0.21003134796238246,0.0,0.6937987002489573,0.6831683168316832,0.2197452229299363,0.5137089762346536,0.5659413114835432,256,512,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,9
0.0,0.6808798937503024,0.6302521008403361,0.23510971786833856,0.0,0.6954611098537511,0.7475728155339806,0.24522292993630573,0.5123811870315824,0.5809514691852071,256,512,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,10
0.0,0.6798555735386633,0.5851851851851851,0.2476489028213166,0.0,0.6932382769137917,0.6475409836065574,0.2515923566878981,0.506979660350517,0.5669475884953323,256,256,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,11
0.0,0.6821166058168482,0.6,0.2727272727272727,0.0,0.6975761690754093,0.6859504132231405,0.2643312101910828,0.5131891176046512,0.5786313493703693,256,256,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,12
0.0,0.6821300483393108,0.6126126126126126,0.21316614420062696,0.0,0.6968864172782825,0.75,0.22929936305732485,0.5128835677126555,0.5773576025396515,256,256,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,13
0.0,0.6824903079413045,0.6,0.16927899686520376,0.0,0.6932490542856218,0.7176470588235294,0.1942675159235669,0.5103394624001127,0.5635301922528589,256,256,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,14
0.0,0.6789253509842615,0.5983606557377049,0.22884012539184953,0.0,0.6941327987756905,0.7156862745098039,0.23248407643312102,0.5081118200081214,0.5724802850190229,256,256,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,15
0.0,0.6811030396231792,0.6,0.21630094043887146,0.0,0.6963071335424144,0.7340425531914894,0.2197452229299363,0.506872479297912,0.5775367361351103,256,256,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,16
0.0,0.6825924711120193,0.6183206106870229,0.25391849529780564,0.0,0.6970804099712243,0.7238095238095238,0.24203821656050956,0.5177288698225583,0.5799304136369323,256,256,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,17
0.0,0.6812697269017136,0.6239316239316239,0.22884012539184953,0.0,0.6959272311854032,0.7254901960784313,0.2356687898089172,0.5112039371306554,0.5734777533117057,256,256,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,18
0.0,0.6811944487759238,0.5957446808510638,0.1755485893416928,0.0,0.6923572267666807,0.7073170731707317,0.18471337579617833,0.5070788934087975,0.5639418877329512,256,256,1095,perm,0.001,100,1095,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,GRU + max_pooling,19
