0.0,0.7898941820762783,0.7098039215686275,0.5390282131661442,0.0,0.7704581460764978,0.6556016597510373,0.5031847133757962,0.7123781422348472,0.6664767551998401,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,1
0.0,0.797121147238637,0.7422083080229895,0.4979310344827586,0.0,0.7690840311681594,0.678391959798995,0.4299363057324841,0.7050223698622662,0.6638215852502493,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,1
0.0,0.793251082660759,0.6564336405381972,0.6408150470219436,0.0,0.7716221022341492,0.6063492063492063,0.60828025477707,0.7061626296821948,0.6688464156146182,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,2
0.0,0.7938261674830759,0.7163729415163647,0.5441065830721004,0.0,0.778551952320907,0.6553191489361702,0.49044585987261147,0.7107367125456738,0.6737667661599404,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,2
0.0,0.7942555049817989,0.6698395244149685,0.6110658307210032,0.0,0.7770646750083525,0.6444444444444445,0.554140127388535,0.7082628030308279,0.6870585015925645,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,3
0.0,0.7894022040359829,0.7270976748664131,0.4734796238244514,0.0,0.7721340273960792,0.7120418848167539,0.43312101910828027,0.701767194525537,0.6703048041663434,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,3
0.0,0.7948493036773365,0.7044270281719974,0.5212539184952978,0.0,0.7757121148436742,0.6681614349775785,0.4745222929936306,0.7100324624359722,0.6759491349295653,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,4
0.0,0.7906298246557371,0.7308441242332782,0.4706269592476489,0.0,0.7691756388287153,0.7135416666666666,0.43630573248407645,0.7047314706100676,0.6634082492939083,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,4
0.0,0.7953155360609108,0.7169772847763142,0.5511285266457681,0.0,0.7786220052378027,0.6828193832599119,0.49363057324840764,0.7090779642792109,0.6720602385544795,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,5
0.0,0.7941112723616361,0.673467921546088,0.5877115987460815,0.0,0.7635175186179097,0.6327272727272727,0.554140127388535,0.7046206490590757,0.6708748726613676,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,5
0.0,0.7909605128591171,0.7993836009174312,0.34962382445141066,0.0,0.7736913576255294,0.8235294117647058,0.31210191082802546,0.7107994407714145,0.6770173535861805,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,6
0.0,0.7911670884034048,0.7439678284182306,0.43495297805642635,0.0,0.7755019560929872,0.7305389221556886,0.3885350318471338,0.7042115627556402,0.6824115366719417,256,256,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,6
0.0,0.7899349360404782,0.7147363108755993,0.5327586206896552,0.0,0.7583120480239689,0.6339285714285714,0.45222929936305734,0.6960183696558444,0.6424712294267139,256,64,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,7
0.0,0.7882903286427891,0.7072211630123928,0.5581504702194358,0.0,0.7745212152564476,0.6419753086419753,0.4968152866242038,0.7091446374758121,0.6717325754266794,256,64,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,7
0.0,0.7949046161622136,0.7127405893374212,0.5247021943573668,0.0,0.7669716662894587,0.6622222222222223,0.4745222929936306,0.7075104967273098,0.6593826927578628,256,64,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,8
0.0,0.783965532565855,0.6871008465765632,0.5800940438871474,0.0,0.7681895093062607,0.6325757575757576,0.5318471337579618,0.6958669188066906,0.6656846570356767,256,64,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,8
0.0,0.7865809110804024,0.7008652657601978,0.5154545454545455,0.0,0.771099399700389,0.6727272727272727,0.4713375796178344,0.6953502829146946,0.6651992959258932,256,64,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,9
0.0,0.7821824591212891,0.6924055829228243,0.5287460815047021,0.0,0.7730231605720629,0.652542372881356,0.49044585987261147,0.7006428214129139,0.6727927673022405,256,128,256,perm,0.001,100,256,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,10
0.0,0.7812084800808702,0.6154395359214636,0.6485266457680251,0.0,0.7662334163190966,0.5962732919254659,0.6114649681528662,0.6752702990803942,0.6578453504504405,256,64,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,reg+perm_with_sampling,9
