0.0,0.7005641630416665,0.5511227381730979,0.5547335423197493,0.0,0.6743186006660415,0.5290102389078498,0.49363057324840764,0.5409201041748743,0.5431599952881405,256,128,512,perm,0.001,1,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,1
0.0,0.7053522443635504,0.5719018120382946,0.5411912225705329,0.0,0.690700205847802,0.5389830508474577,0.5063694267515924,0.5518170730699129,0.5454695760737187,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,1
0.0,0.719684632508321,0.5823608250792717,0.5584639498432602,0.0,0.7057561942944595,0.5638297872340425,0.5063694267515924,0.5777100867633805,0.5706741664832302,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,1
0.0,0.7363887733429403,0.5861727743510242,0.5570846394984326,0.0,0.7124974403741904,0.5805243445692884,0.49363057324840764,0.6196637865422678,0.5945081526673934,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,1
0.0,0.7218612422503858,0.5838623270832569,0.4988087774294671,0.0,0.6862060417946481,0.5601503759398496,0.4745222929936306,0.5864564282966892,0.5510370737965393,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,2
0.0,0.7323416925211181,0.5969493635860542,0.5410344827586206,0.0,0.7182148361300613,0.5754385964912281,0.5222929936305732,0.5940854038132142,0.580338751646167,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,2
0.0,0.7156362098539067,0.5791034239322274,0.514294670846395,0.0,0.6906463189886514,0.5592592592592592,0.48089171974522293,0.5727111577127698,0.5743095709043318,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,2
0.0,0.7245056477413875,0.584584926269798,0.5368652037617555,0.0,0.695000377208014,0.541958041958042,0.49363057324840764,0.5768550522668024,0.5454367086256244,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,3
0.0,0.6925433647709125,0.5561086128179602,0.5078369905956113,0.0,0.6983736945908371,0.5457627118644067,0.5127388535031847,0.5432214318989357,0.5752145263039112,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,3
0.0,0.7337571223861015,0.5865914236474842,0.5441692789968652,0.0,0.7072273055492687,0.5740740740740741,0.49363057324840764,0.5863788141429002,0.5779099693876928,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,3
0.0,0.7450853987321012,0.6017363571934798,0.532319749216301,0.0,0.7353939668272496,0.5913978494623656,0.5254777070063694,0.6101175009776415,0.591036117121965,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,4
0.0,0.7179581364899961,0.6199475065616797,0.44426332288401255,0.0,0.6890889887592012,0.5891089108910891,0.37898089171974525,0.5917659295344939,0.5769564710049635,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,4
0.0,0.7281544693698684,0.5850490481175604,0.47300940438871475,0.0,0.7364070397792793,0.5948275862068966,0.4394904458598726,0.5746634605638126,0.5810716271222923,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,4
0.0,0.713139505691564,0.5888696321971886,0.4793103448275862,0.0,0.6861898757369028,0.5517241379310345,0.4585987261146497,0.5803409517307141,0.5524671826192122,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,5
0.0,0.681418943740355,0.5382644502058869,0.5531974921630094,0.0,0.6827518941230991,0.5160256410256411,0.5127388535031847,0.553411675331992,0.5595551897437594,256,128,512,perm,0.001,100,512,256,5,tcn_abnormlabs_baseline/permutation_percent_1_100_unique0_label,5
